Nom de la chaîne,Satellite,Fréquence,Polarisation,Symbol Rate,Type Service,Type Vidéo
Test,Nilesat,11766,0,27500,0,2
Test,Nilesat,11766,0,27500,0,2
Test,Nilesat,11766,0,27500,0,2
Test,Nilesat,11766,0,27500,0,27
Test,Nilesat,11766,0,27500,0,2
Test,Nilesat,11785,1,27500,0,2
Test,Nilesat,11785,1,27500,0,2
Test,Nilesat,11785,1,27500,0,2
Test,Nilesat,11785,1,27500,0,2
Test,Nilesat,11785,1,27500,0,2
Test,Nilesat,11823,1,27500,0,2
Test,Nilesat,11823,1,27500,0,2
Test,Nilesat,11823,1,27500,0,2
Test,Nilesat,11843,0,27500,0,2
Test,Nilesat,11843,0,27500,0,2
Test,Nilesat,11843,0,27500,0,2
Test,Nilesat,11862,1,27500,0,27
Test,Nilesat,11900,1,27500,0,2
Test,Nilesat,11900,1,27500,0,27
Test,Nilesat,11938,1,27500,0,2
Test,Nilesat,11938,1,27500,0,2
Test,Nilesat,11938,1,27500,0,2
Test,Nilesat,11938,1,27500,0,2
Test,Nilesat,11938,1,27500,0,2
Test,Nilesat,11938,1,27500,0,2
Test,Nilesat,11938,1,27500,0,2
Test,Nilesat,11938,1,27500,0,2
Test,Nilesat,12015,1,27500,0,2
Test,Nilesat,12015,1,27500,0,2
Test,Nilesat,12054,1,27500,0,2
Test,Nilesat,12054,1,27500,0,2
Test,Nilesat,12092,1,27500,0,27
Test,Nilesat,12207,1,27500,0,2
Test,Nilesat,12226,0,27500,0,2
Test,Nilesat,11137,1,27500,0,2
Test,Nilesat,11137,1,27500,0,27
Test,Nilesat,11137,1,27500,0,27
Test,Nilesat,11137,1,27500,0,2
Test,Nilesat,12303,0,27500,0,2
Test,Nilesat,12729,0,27500,0,2
Test,Nilesat,12729,0,27500,0,2
Test,Nilesat,12729,0,27500,0,2
Test,Nilesat,12729,0,27500,0,2
Test,Nilesat,12729,0,27500,0,2
Test,Nilesat,12729,0,27500,0,2
Test,Nilesat,12729,0,27500,0,2
Test,Nilesat,12729,0,27500,0,2
Test,Nilesat,12729,0,27500,0,2
Test,Nilesat,11179,1,27500,0,27
Test,Nilesat,11804,0,27500,0,2
Test,Nilesat,11804,0,27500,0,2
Test,Nilesat,11804,0,27500,0,2
Test,Nilesat,11804,0,27500,0,2
Test,Nilesat,11804,0,27500,0,2
Test,Nilesat,11804,0,27500,0,2
Test,Nilesat,11804,0,27500,0,2
Test,Nilesat,11804,0,27500,0,2
Test,Nilesat,11804,0,27500,0,2
Test 1,Nilesat,10892,0,27500,0,27
Test 1,Nilesat,11219,0,27500,0,2
Test 2,Nilesat,11219,0,27500,0,2
Test 3,Nilesat,11219,0,27500,0,2
Test 4,Nilesat,11219,0,27500,0,2
The Grace TV,Nilesat,10815,0,27500,0,2
Thikrayat HD,Nilesat,12284,1,27500,0,27
Thikrayatt,Nilesat,12149,0,27500,0,2
Top Drama,Nilesat,10815,0,27500,0,2
Toyor Aljanah,Nilesat,11258,0,27500,0,27
Tunisia Educ1,Nilesat,11658,1,27500,0,2
Tunisia NAT 1,Nilesat,11658,1,27500,0,2
Tunisia NAT 2,Nilesat,11658,1,27500,0,2
Tunisia Nat1 HD,Nilesat,10873,1,27500,0,27
Tunisia Nat2 HD,Nilesat,10873,1,27500,0,27
UTV Iraq,Nilesat,10727,0,27500,0,2
UTV Iraq HD,Nilesat,11354,1,27500,0,27
Voice of Palestine HD,Nilesat,11564,0,27500,0,27
WAAR HD,Nilesat,10727,0,27500,0,27
WATAN TV,Nilesat,12687,0,27500,0,2
WION HD,Nilesat,11392,1,27500,0,27
Wanasah,Nilesat,11559,1,27500,0,2
Wanasat Baby,Nilesat,11430,1,27500,0,2
Watan TV,Nilesat,11258,0,27500,0,27
Wedo TV,Nilesat,11296,0,27500,0,27
World Fashion Channel,Nilesat,11449,0,27500,0,27
World Fishing Network,Nilesat,11296,0,27500,0,27
World Poker Tour,Nilesat,11296,0,27500,0,27
YAS Sports HD,Nilesat,11411,0,30000,0,27
YEMEN SHABAB,Nilesat,11392,1,27500,0,2
YEMEN SHABAB HD,Nilesat,11258,0,27500,0,27
Yemen,Nilesat,11747,1,27500,0,27
Yemen Documentary,Nilesat,11137,0,27500,0,27
Yemen Education,Nilesat,12687,0,27500,0,2
Yemen TV HD,Nilesat,11096,0,27500,0,27
Yemen Today,Nilesat,11747,1,27500,0,2
Yemen Today TV,Nilesat,11354,1,27500,0,27
ZAD TV,Nilesat,11277,1,27500,0,2
ZAGROS TV HD,Nilesat,11354,1,27500,0,27
ZAROK TV HD,Nilesat,11354,1,27500,0,27
ZAYTOONA,Nilesat,11430,1,27500,0,2
ZEE AFLAM,Nilesat,11277,1,27500,0,2
ZEE ALWAN Egypt,Nilesat,11277,1,27500,0,2
ZEE ALWAN.,Nilesat,11277,1,27500,0,2
Zahra TV,Nilesat,10922,1,27500,0,27
Zamalek Sports,Nilesat,12092,1,27500,0,2
a Konoz Alhayat,Nilesat,12034,0,27500,0,2
beIN 4K,Nilesat,12604,0,27500,0,36
beIN SPORTS,Nilesat,11054,0,27500,0,27
beIN SPORTS 1,Nilesat,11013,0,27500,0,27
beIN SPORTS 2,Nilesat,11013,0,27500,0,27
beIN SPORTS 3,Nilesat,11013,0,27500,0,27
beIN SPORTS 4,Nilesat,11054,0,27500,0,27
beIN SPORTS 5,Nilesat,12188,0,27500,0,27
beIN SPORTS 6,Nilesat,11054,0,27500,0,27
beIN SPORTS 7,Nilesat,11054,0,27500,0,27
beIN SPORTS 8,Nilesat,11054,0,27500,0,27
beIN SPORTS 9,Nilesat,12188,0,27500,0,27
beIN SPORTS EN 1,Nilesat,12245,1,27500,0,27
beIN SPORTS EN 2,Nilesat,12245,1,27500,0,27
beIN SPORTS FR 1,Nilesat,12245,1,27500,0,27
beIN SPORTS FR 2,Nilesat,12245,1,27500,0,27
beIN SPORTS MAX 1,Nilesat,12188,0,27500,0,27
beIN SPORTS MAX 2,Nilesat,11013,0,27500,0,27
beIN SPORTS MAX 3,Nilesat,11013,0,27500,0,27
beIN SPORTS MAX 4,Nilesat,12604,0,27500,0,27
beIN SPORTS MAX 5,Nilesat,12188,0,27500,0,27
beIN SPORTS MAX 6,Nilesat,12188,0,27500,0,27
beIN SPORTS NEWS,Nilesat,12188,0,27500,0,27
beIN SPORTS XTRA 1,Nilesat,12188,0,27500,0,27
beIN SPORTS XTRA 2,Nilesat,12188,0,27500,0,27
beIN SPORTS XTRA 3,Nilesat,11054,0,27500,0,27
beIN SPORTS XTRA 4,Nilesat,12188,0,27500,0,27
beIN SPORTS XTRA 5,Nilesat,11013,0,27500,0,27
beIN SPORTS XTRA 6,Nilesat,12604,0,27500,0,27
dmc,Nilesat,12092,1,27500,0,2
dmc HD,Nilesat,12092,1,27500,0,27
dmc drama,Nilesat,12092,1,27500,0,2
dmc masraheyat,Nilesat,12092,1,27500,0,2
eClutch Access,Nilesat,11526,0,27500,0,27
eClutch Live,Nilesat,11526,0,27500,0,27
eClutch Live 2,Nilesat,11526,0,27500,0,27
etc,Nilesat,12015,1,27500,0,2
i24 News Arabic,Nilesat,12687,0,27500,0,27
programme nationale HD,Nilesat,11680,0,27500,0,27
