id,channel_name,freq,pol,satellite,network_name,provider_mapped,provider_final
1,Movistar Plus+ HD,10758,1,Astra1,,Movistar+,Movistar+
2,LALIGA TV HYPERMOTION,10758,1,Astra1,,Movistar+,Movistar+
3,Unname,10758,1,Astra1,,Movistar+,Movistar+
4,DAZN LALIGA 2 HD,10758,1,Astra1,,Movistar+,Movistar+
5,M+LCAMPEON2,10758,1,Astra1,,Movistar+,Movistar+
6,M+LCAMPEON3,10758,1,Astra1,,Movistar+,Movistar+
7,TEST DZ5.,10758,1,Astra1,,Movistar+,Movistar+
8,Unname,10758,1,Astra1,,Movistar+,Movistar+
9,MEZZO LIVE,10758,1,Astra1,,Movistar+,Movistar+
10,M+ LALIGA 3 HD,10758,1,Astra1,,Movistar+,Movistar+
11,Unname,10758,1,Astra1,,Movistar+,Movistar+
12,Unname,10758,1,Astra1,,Movistar+,Movistar+
13,Unname,10758,1,Astra1,,Movistar+,Movistar+
14,M+ VAMOS 2 HD,10758,1,Astra1,,Movistar+,Movistar+
15,ANIXE HD,10773,0,Astra1,,Movistar+,Movistar+
16,QVC HD,10773,0,Astra1,,Movistar+,Movistar+
17,HSE HD,10773,0,Astra1,,Movistar+,Movistar+
18,ShopLC HD,10773,0,Astra1,,Movistar+,Movistar+
19,WELT HD,10773,0,Astra1,,Movistar+,Movistar+
20,Genius Plus,10773,0,Astra1,,Movistar+,Movistar+
21,WELT HD Austria,10773,0,Astra1,,Movistar+,Movistar+
22,ALQUILER 1,10788,1,Astra1,,Movistar+,Movistar+
23,Unname,10788,1,Astra1,,Movistar+,Movistar+
24,Unname,10788,1,Astra1,,Movistar+,Movistar+
25,DAZN LALIGA 2,10788,1,Astra1,,Movistar+,Movistar+
26,MULTIDEPORTE,10788,1,Astra1,,Movistar+,Movistar+
27,Unname,10788,1,Astra1,,Movistar+,Movistar+
28,Unname,10788,1,Astra1,,Movistar+,Movistar+
29,ALQUILER XY,10788,1,Astra1,,Movistar+,Movistar+
30,M+ EN JUEGO,10788,1,Astra1,,Movistar+,Movistar+
31,NICK JR,10788,1,Astra1,,Movistar+,Movistar+
32,MEZZO,10788,1,Astra1,,Movistar+,Movistar+
33,LALIGA TV BAR 3,10788,1,Astra1,,Movistar+,Movistar+
34,M+DEPORTES6,10788,1,Astra1,,Movistar+,Movistar+
35,Unname,10788,1,Astra1,,Movistar+,Movistar+
36,M+ LALIGA 2,10788,1,Astra1,,Movistar+,Movistar+
37,LA SEXTA,10788,1,Astra1,,Movistar+,Movistar+
38,M+LCAMPEON3,10788,1,Astra1,,Movistar+,Movistar+
39,MULTIDEPORTE,10788,1,Astra1,,Movistar+,Movistar+
40,DAZN 1,10788,1,Astra1,,Movistar+,Movistar+
41,EUROSPORT 2,10788,1,Astra1,,Movistar+,Movistar+
42,Unname,10788,1,Astra1,,Movistar+,Movistar+
43,TEST F1,10788,1,Astra1,,Movistar+,Movistar+
44,Disney Channel HD,10803,0,Astra1,,Movistar+,Movistar+
45,HSE Extra HD,10803,0,Astra1,,Movistar+,Movistar+
46,1-2-3.tv HD,10803,0,Astra1,,Movistar+,Movistar+
47,Deluxe Music HD,10803,0,Astra1,,Movistar+,Movistar+
48,QVC ZWEI HD,10803,0,Astra1,,Movistar+,Movistar+
49,SPORT1 HD,10803,0,Astra1,,Movistar+,Movistar+
50,Disney Channel HD Austria,10803,0,Astra1,,Movistar+,Movistar+
51,Deluxe Music HD Austria,10803,0,Astra1,,Movistar+,Movistar+
52,LALIGA TV BAR HD,10818,1,Astra1,,Movistar+,Movistar+
53,1ª FEDERACION HD,10818,1,Astra1,,Movistar+,Movistar+
54,M+ VAMOSHD,10818,1,Astra1,,Movistar+,Movistar+
55,M+ ACCIÓN HD,10818,1,Astra1,,Movistar+,Movistar+
56,M+ VAMOSHD,10818,1,Astra1,,Movistar+,Movistar+
57,M+ DRAMA HD,10818,1,Astra1,,Movistar+,Movistar+
58,M+ Originales HD,10818,1,Astra1,,Movistar+,Movistar+
59,M+ LALIGA 2 HD,10818,1,Astra1,,Movistar+,Movistar+
60,M+ LALIGA HD,10818,1,Astra1,,Movistar+,Movistar+
61,RTL HD,10832,0,Astra1,,Canal+,Canal+
62,VOX HD,10832,0,Astra1,,Canal+,Canal+
63,ntv HD,10832,0,Astra1,,Canal+,Canal+
64,RTLZWEI HD,10832,0,Astra1,,Canal+,Canal+
65,RTLup HD,10832,0,Astra1,,Canal+,Canal+
66,VOXup HD,10832,0,Astra1,,Canal+,Canal+
67,TEST RA,10847,1,Astra1,,Canal+,Canal+
68,Unname,10847,1,Astra1,,Canal+,Canal+
69,PORTADA,10847,1,Astra1,,Canal+,Canal+
70,BAJO DEMANDA,10847,1,Astra1,,Canal+,Canal+
71,Unname,10847,1,Astra1,,Canal+,Canal+
72,GUÍA,10847,1,Astra1,,Canal+,Canal+
73,Unname,10847,1,Astra1,,Canal+,Canal+
74,Unname,10847,1,Astra1,,Canal+,Canal+
75,Unname,10847,1,Astra1,,Canal+,Canal+
76,Antig. ALQUILER G1,10847,1,Astra1,,Canal+,Canal+
77,ALQUILER,10847,1,Astra1,,Canal+,Canal+
78,PORTADA,10847,1,Astra1,,Canal+,Canal+
79,Unname,10847,1,Astra1,,Canal+,Canal+
80,Unname,10847,1,Astra1,,Canal+,Canal+
81,Unname,10847,1,Astra1,,Canal+,Canal+
82,CONTRATO,10847,1,Astra1,,Canal+,Canal+
83,TEST_CSD1,10847,1,Astra1,,Canal+,Canal+
84,TEST_CSD2,10847,1,Astra1,,Canal+,Canal+
85,TEST_CSD3,10847,1,Astra1,,Canal+,Canal+
86,TEST_CSD4,10847,1,Astra1,,Canal+,Canal+
87,TEST_CSD5,10847,1,Astra1,,Canal+,Canal+
88,TJ,10847,1,Astra1,,Canal+,Canal+
89,Unname,10847,1,Astra1,,Canal+,Canal+
90,Unname,10847,1,Astra1,,Canal+,Canal+
91,Unname,10847,1,Astra1,,Canal+,Canal+
92,Unname,10847,1,Astra1,,Canal+,Canal+
93,Unname,10847,1,Astra1,,Canal+,Canal+
94,Unname,10847,1,Astra1,,Canal+,Canal+
95,Unname,10847,1,Astra1,,Canal+,Canal+
96,GUÍA FÁCIL,10847,1,Astra1,,Canal+,Canal+
97,M+ GOLF,10876,1,Astra1,,Canal+,Canal+
98,BabyTV,10876,1,Astra1,,Canal+,Canal+
99,PLAYBOY TV,10876,1,Astra1,,Canal+,Canal+
100,TELECINCO,10876,1,Astra1,,Canal+,Canal+
101,NAT GEOGRAPH,10876,1,Astra1,,Canal+,Canal+
102,M+ VAMOS BAR,10876,1,Astra1,,Canal+,Canal+
103,M+ DEPORTES,10876,1,Astra1,,Canal+,Canal+
104,CALLE 13,10876,1,Astra1,,Canal+,Canal+
105,CUATRO,10876,1,Astra1,,Canal+,Canal+
106,LALIGA TV BAR,10876,1,Astra1,,Canal+,Canal+
107,BBC TOP GEAR,10876,1,Astra1,,Canal+,Canal+
108,SYFY,10876,1,Astra1,,Canal+,Canal+
109,M+ LALIGA ,10876,1,Astra1,,Canal+,Canal+
110,TEST TXP60,10876,1,Astra1,,Canal+,Canal+
111,rbb Brandenburg HD,10891,0,Astra1,,Canal+,Canal+
112,rbb Berlin HD,10891,0,Astra1,,Canal+,Canal+
113,MDR Sachsen HD,10891,0,Astra1,,Canal+,Canal+
114,MDR S-Anhalt HD,10891,0,Astra1,,Canal+,Canal+
115,MDR Thüringen HD,10891,0,Astra1,,Canal+,Canal+
116,hr-fernsehen HD,10891,0,Astra1,,Canal+,Canal+
117,DAZN F1 HD,10906,1,Astra1,,Canal+,Canal+
118,M+DEPORTES2HD,10906,1,Astra1,,Canal+,Canal+
119,M+ Indie HD,10906,1,Astra1,,Canal+,Canal+
120,DAZN LALIGA HD,10906,1,Astra1,,Canal+,Canal+
121,EUROSPORT1HD,10906,1,Astra1,,Canal+,Canal+
122,ALQUILER HD,10906,1,Astra1,,Canal+,Canal+
123,M+COMEDIA HD,10906,1,Astra1,,Canal+,Canal+
124,M+ ESTRENOS HD,10906,1,Astra1,,Canal+,Canal+
125,Schlager Deluxe,10921,0,Astra1,,Sky Deutschland,Sky Deutschland
126,HGTV,10921,0,Astra1,,Sky Deutschland,Sky Deutschland
127,M+LCAMPEON11,10936,1,Astra1,,Sky Deutschland,Sky Deutschland
128,M+LCAMPEON12,10936,1,Astra1,,Sky Deutschland,Sky Deutschland
129,M+LCAMPEON7,10936,1,Astra1,,Sky Deutschland,Sky Deutschland
130,Unname,10936,1,Astra1,,Sky Deutschland,Sky Deutschland
131,M+LCAMPEON8,10936,1,Astra1,,Sky Deutschland,Sky Deutschland
132,LALIGA TV HYPERMOTION,10936,1,Astra1,,Sky Deutschland,Sky Deutschland
133,Unname,10936,1,Astra1,,Sky Deutschland,Sky Deutschland
134,TEST TXP64,10936,1,Astra1,,Sky Deutschland,Sky Deutschland
135,Unname,10936,1,Astra1,,Sky Deutschland,Sky Deutschland
136,M+LCAMPEON6,10936,1,Astra1,,Sky Deutschland,Sky Deutschland
137,LALIGA TV HYPERMOTION 3,10936,1,Astra1,,Sky Deutschland,Sky Deutschland
138,M+LCAMPEON13,10936,1,Astra1,,Sky Deutschland,Sky Deutschland
139,M+LCAMPEON9,10936,1,Astra1,,Sky Deutschland,Sky Deutschland
140,M+DEPORTES7,10936,1,Astra1,,Sky Deutschland,Sky Deutschland
141,M+LCAMPEON10,10936,1,Astra1,,Sky Deutschland,Sky Deutschland
142,LALIGA TV BAR 4,10936,1,Astra1,,Sky Deutschland,Sky Deutschland
143,LALIGA TV HYPERMOTION 2,10936,1,Astra1,,Sky Deutschland,Sky Deutschland
144,TLC HD,10964,0,Astra1,,Sky Deutschland,Sky Deutschland
145,.,10964,0,Astra1,,Sky Deutschland,Sky Deutschland
146,Handystar TV HD,10964,0,Astra1,,Sky Deutschland,Sky Deutschland
147,.,10964,0,Astra1,,Sky Deutschland,Sky Deutschland
148,Channel21 HD,10964,0,Astra1,,Sky Deutschland,Sky Deutschland
149,QVC STYLE HD,10964,0,Astra1,,Sky Deutschland,Sky Deutschland
150,TLC HD Austria,10964,0,Astra1,,Sky Deutschland,Sky Deutschland
151,.,10964,0,Astra1,,Sky Deutschland,Sky Deutschland
152,FDF,10979,1,Astra1,,Sky Deutschland,Sky Deutschland
153,M+ LALIGA 3,10979,1,Astra1,,Sky Deutschland,Sky Deutschland
154,DAZN 3,10979,1,Astra1,,Sky Deutschland,Sky Deutschland
155,M+DEPORTES4,10979,1,Astra1,,Sky Deutschland,Sky Deutschland
156,DAZN 4,10979,1,Astra1,,Sky Deutschland,Sky Deutschland
157,BBC SERIES,10979,1,Astra1,,Sky Deutschland,Sky Deutschland
158,M+DEPORTES3,10979,1,Astra1,,Sky Deutschland,Sky Deutschland
159,M+LCAMPEON2,10979,1,Astra1,,Sky Deutschland,Sky Deutschland
160,M+LCAMPEON5,10979,1,Astra1,,Sky Deutschland,Sky Deutschland
161,M+ CLÁSICOS,10979,1,Astra1,,Sky Deutschland,Sky Deutschland
162,DreamWorks,10979,1,Astra1,,Sky Deutschland,Sky Deutschland
163,M+DEPORTES5,10979,1,Astra1,,Sky Deutschland,Sky Deutschland
164,M+DEPORTES8,10979,1,Astra1,,Sky Deutschland,Sky Deutschland
165,M+LCAMPEON4,10979,1,Astra1,,Sky Deutschland,Sky Deutschland
166,SES UHD Demo Channel,10994,0,Astra1,,Sky Deutschland,Sky Deutschland
167,UHD1 by ASTRA / HD+,10994,0,Astra1,,Sky Deutschland,Sky Deutschland
168,SES UHD Demo Channel 02,10994,0,Astra1,,Sky Deutschland,Sky Deutschland
169,SES UHD Demo Channel 03,10994,0,Astra1,,Sky Deutschland,Sky Deutschland
170,SES UHD Demo Channel 04,10994,0,Astra1,,Sky Deutschland,Sky Deutschland
171,SES UHD Demo Channel 05,10994,0,Astra1,,Sky Deutschland,Sky Deutschland
172,SES UHD Demo Channel 06,10994,0,Astra1,,Sky Deutschland,Sky Deutschland
173,Pro7Sat.1 UHD,10994,0,Astra1,,Sky Deutschland,Sky Deutschland
174,M+ ESTRENOS,11038,1,Astra1,,Sky Deutschland,Sky Deutschland
175,CLAN  TVE,11038,1,Astra1,,Sky Deutschland,Sky Deutschland
176,LA 1,11038,1,Astra1,,Sky Deutschland,Sky Deutschland
177,BBC LIFESTYLE,11038,1,Astra1,,Sky Deutschland,Sky Deutschland
178,BBC EARTH,11038,1,Astra1,,Sky Deutschland,Sky Deutschland
179,LALIGA TV BAR 2,11038,1,Astra1,,Sky Deutschland,Sky Deutschland
180,TCM,11038,1,Astra1,,Sky Deutschland,Sky Deutschland
181,COMEDY CENTRAL,11038,1,Astra1,,Sky Deutschland,Sky Deutschland
182,DAZN LALIGA,11038,1,Astra1,,Sky Deutschland,Sky Deutschland
183,M+ HITS,11038,1,Astra1,,Sky Deutschland,Sky Deutschland
184,WARNERTV,11038,1,Astra1,,Sky Deutschland,Sky Deutschland
185,TELEDEPORTE,11038,1,Astra1,,Sky Deutschland,Sky Deutschland
186,BBC FOOD,11038,1,Astra1,,Sky Deutschland,Sky Deutschland
187,M+ Indie,11038,1,Astra1,,Sky Deutschland,Sky Deutschland
188,tagesschau24 HD,11053,0,Astra1,,Sky Deutschland,Sky Deutschland
189,ONE HD,11053,0,Astra1,,Sky Deutschland,Sky Deutschland
190,ARD alpha HD,11053,0,Astra1,,Sky Deutschland,Sky Deutschland
191,SR Fernsehen HD,11053,0,Astra1,,Sky Deutschland,Sky Deutschland
192,Radio Bremen HD,11053,0,Astra1,,Sky Deutschland,Sky Deutschland
193,ARD-Test-R,11053,0,Astra1,,Sky Deutschland,Sky Deutschland
194,ARD-Test-1,11053,0,Astra1,,Sky Deutschland,Sky Deutschland
195,Die Neue Zeit TV,11068,1,Astra1,,Sky Deutschland,Sky Deutschland
196,Telesur HD,11068,1,Astra1,,Sky Deutschland,Sky Deutschland
197,SENDER NEU JERUSALEM,11068,1,Astra1,,Sky Deutschland,Sky Deutschland
198,SACHSEN EINS,11068,1,Astra1,,Sky Deutschland,Sky Deutschland
199,Anewz,11068,1,Astra1,,Sky Deutschland,Sky Deutschland
200,RTL HD Austria,11082,0,Astra1,,Sky Deutschland,Sky Deutschland
201,VOX HD Austria,11082,0,Astra1,,Sky Deutschland,Sky Deutschland
202,SUPER RTL HD,11082,0,Astra1,,Sky Deutschland,Sky Deutschland
203,RTLZWEI HD Austria,11082,0,Astra1,,Sky Deutschland,Sky Deutschland
204,NITRO HD,11082,0,Astra1,,Sky Deutschland,Sky Deutschland
205,ntv Austria,11082,0,Astra1,,Sky Deutschland,Sky Deutschland
206,Unname,11097,1,Astra1,,Sky Deutschland,Sky Deutschland
207,Unname,11097,1,Astra1,,Sky Deutschland,Sky Deutschland
208,Unname,11097,1,Astra1,,Sky Deutschland,Sky Deutschland
209,Unname,11097,1,Astra1,,Sky Deutschland,Sky Deutschland
210,Unname,11097,1,Astra1,,Sky Deutschland,Sky Deutschland
211,ALQUILER X,11097,1,Astra1,,Sky Deutschland,Sky Deutschland
212,ALQUILER XX,11097,1,Astra1,,Sky Deutschland,Sky Deutschland
213,Unname,11097,1,Astra1,,Sky Deutschland,Sky Deutschland
214,PARAMOUNT,11097,1,Astra1,,Sky Deutschland,Sky Deutschland
215,M+VAMOSBAR2,11097,1,Astra1,,Sky Deutschland,Sky Deutschland
216,M+GOLF 2,11097,1,Astra1,,Sky Deutschland,Sky Deutschland
217,Unname,11097,1,Astra1,,Sky Deutschland,Sky Deutschland
218,Unname,11097,1,Astra1,,Sky Deutschland,Sky Deutschland
219,TEST TOROS,11097,1,Astra1,,Sky Deutschland,Sky Deutschland
220,Unname,11097,1,Astra1,,Sky Deutschland,Sky Deutschland
221,Unname,11097,1,Astra1,,Sky Deutschland,Sky Deutschland
222,Unname,11097,1,Astra1,,Sky Deutschland,Sky Deutschland
223,DAZN 1 BAR,11097,1,Astra1,,Sky Deutschland,Sky Deutschland
224,Unname,11097,1,Astra1,,Sky Deutschland,Sky Deutschland
225,Unname,11097,1,Astra1,,Sky Deutschland,Sky Deutschland
226,CLASSICA,11097,1,Astra1,,Sky Deutschland,Sky Deutschland
227,Unname,11097,1,Astra1,,Sky Deutschland,Sky Deutschland
228,M+ VAMOS 2,11097,1,Astra1,,Sky Deutschland,Sky Deutschland
229,Unname,11097,1,Astra1,,Sky Deutschland,Sky Deutschland
230,M+LCAMPEONES,11097,1,Astra1,,Sky Deutschland,Sky Deutschland
231,Unname,11097,1,Astra1,,Sky Deutschland,Sky Deutschland
232,Unname,11097,1,Astra1,,Sky Deutschland,Sky Deutschland
233,Unname,11097,1,Astra1,,Sky Deutschland,Sky Deutschland
234,AXN MOVIES,11097,1,Astra1,,Sky Deutschland,Sky Deutschland
235,Unname,11097,1,Astra1,,Sky Deutschland,Sky Deutschland
236,Unname,11097,1,Astra1,,Sky Deutschland,Sky Deutschland
237,DAZN 2 BAR,11097,1,Astra1,,Sky Deutschland,Sky Deutschland
238,Unname,11097,1,Astra1,,Sky Deutschland,Sky Deutschland
239,1ª FEDERACION,11097,1,Astra1,,Sky Deutschland,Sky Deutschland
240,Unname,11097,1,Astra1,,Sky Deutschland,Sky Deutschland
241,Unname,11097,1,Astra1,,Sky Deutschland,Sky Deutschland
242,NEOX,11097,1,Astra1,,Sky Deutschland,Sky Deutschland
243,Movistar Plus+,11097,1,Astra1,,Sky Deutschland,Sky Deutschland
244,SAT.1 Gold HD,11112,0,Astra1,,Sky Deutschland,Sky Deutschland
245,Eurosport 1 HD,11112,0,Astra1,,Sky Deutschland,Sky Deutschland
246,SAT.1 Gold HD Austria,11112,0,Astra1,,Sky Deutschland,Sky Deutschland
247,Eurosport 1 HD Austria,11112,0,Astra1,,Sky Deutschland,Sky Deutschland
248,K-TV HD,11112,0,Astra1,,Sky Deutschland,Sky Deutschland
249,TEST TXP44,11127,1,Astra1,,Sky Deutschland,Sky Deutschland
250,TEST3 TXP44,11127,1,Astra1,,Sky Deutschland,Sky Deutschland
251,M+ NAVIDAD,11127,1,Astra1,,Sky Deutschland,Sky Deutschland
252,BOING,11127,1,Astra1,,Sky Deutschland,Sky Deutschland
253,ENERGY,11127,1,Astra1,,Sky Deutschland,Sky Deutschland
254,DIVINITY,11127,1,Astra1,,Sky Deutschland,Sky Deutschland
255,TEST4 TXP44,11127,1,Astra1,,Sky Deutschland,Sky Deutschland
256,TEST5 TXP44,11127,1,Astra1,,Sky Deutschland,Sky Deutschland
257,MTV ESPAÑA,11127,1,Astra1,,Sky Deutschland,Sky Deutschland
258,GOL,11127,1,Astra1,,Sky Deutschland,Sky Deutschland
259,BE MAD,11127,1,Astra1,,Sky Deutschland,Sky Deutschland
260,M+ LALIGA 4,11127,1,Astra1,,Sky Deutschland,Sky Deutschland
261,M+ LALIGA 5,11127,1,Astra1,,Sky Deutschland,Sky Deutschland
262,TEST2 TXP44,11127,1,Astra1,,Sky Deutschland,Sky Deutschland
263,CANAL SUR A.,11156,1,Astra1,,Sky Deutschland,Sky Deutschland
264,DAZN 2,11156,1,Astra1,,Sky Deutschland,Sky Deutschland
265,CAZA Y PESCA,11156,1,Astra1,,Sky Deutschland,Sky Deutschland
266,ANTENA 3,11156,1,Astra1,,Sky Deutschland,Sky Deutschland
267,EUROSPORT 1,11156,1,Astra1,,Sky Deutschland,Sky Deutschland
268,NICKELODEON,11156,1,Astra1,,Sky Deutschland,Sky Deutschland
269,DISCOVERY,11156,1,Astra1,,Sky Deutschland,Sky Deutschland
270,COSMO,11156,1,Astra1,,Sky Deutschland,Sky Deutschland
271,BBC HISTORY,11156,1,Astra1,,Sky Deutschland,Sky Deutschland
272,DAZN F1,11156,1,Astra1,,Sky Deutschland,Sky Deutschland
273,M+ VAMOS,11156,1,Astra1,,Sky Deutschland,Sky Deutschland
274,M+ VAMOS,11156,1,Astra1,,Sky Deutschland,Sky Deutschland
275,M+Cine Español,11156,1,Astra1,,Sky Deutschland,Sky Deutschland
276,24 HORAS,11156,1,Astra1,,Sky Deutschland,Sky Deutschland
277,M+DEPORTES2,11156,1,Astra1,,Sky Deutschland,Sky Deutschland
278,SPORTDIGITAL FUSSBALL HD,11186,1,Astra1,,Sky Deutschland,Sky Deutschland
279,Sportdigital1+,11186,1,Astra1,,Sky Deutschland,Sky Deutschland
280,eSportsOne,11186,1,Astra1,,Sky Deutschland,Sky Deutschland
281,sportdigital EDGE,11186,1,Astra1,,Sky Deutschland,Sky Deutschland
282,WAIDWERK,11186,1,Astra1,,Sky Deutschland,Sky Deutschland
283,ClipMyHorse.TV,11186,1,Astra1,,Sky Deutschland,Sky Deutschland
284,BBC News,11229,1,Astra1,,Sky Deutschland,Sky Deutschland
285,NHK WORLD-JPN,11229,1,Astra1,,Sky Deutschland,Sky Deutschland
286,Al Jazeera English HD,11229,1,Astra1,,Sky Deutschland,Sky Deutschland
287,ORF SPORT+,11244,0,Astra1,,Sky Deutschland,Sky Deutschland
288,StarParadies.TV,11244,0,Astra1,,Sky Deutschland,Sky Deutschland
289,ATV2 HD,11244,0,Astra1,,Sky Deutschland,Sky Deutschland
290,Bibel TV HD,11244,0,Astra1,,Sky Deutschland,Sky Deutschland
291,KURIER TV,11244,0,Astra1,,Sky Deutschland,Sky Deutschland
292,Hope TV,11244,0,Astra1,,Sky Deutschland,Sky Deutschland
293,ATV HD,11244,0,Astra1,,Sky Deutschland,Sky Deutschland
294,RTLup Austria,11244,0,Astra1,,Sky Deutschland,Sky Deutschland
295,M+LCAMPEONES,11259,1,Astra1,,Sky Deutschland,Sky Deutschland
296,M+ELLAS V HD,11259,1,Astra1,,Sky Deutschland,Sky Deutschland
297,M+ SERIES HD,11259,1,Astra1,,Sky Deutschland,Sky Deutschland
298,M+ GOLF HD,11259,1,Astra1,,Sky Deutschland,Sky Deutschland
299,CAZAyPESCA HD,11259,1,Astra1,,Sky Deutschland,Sky Deutschland
300,M+Documentales HD,11259,1,Astra1,,Sky Deutschland,Sky Deutschland
301,M+ CLÁSICOS HD,11259,1,Astra1,,Sky Deutschland,Sky Deutschland
302,M+DEPORTESHD,11259,1,Astra1,,Sky Deutschland,Sky Deutschland
303,ORF2St HD,11273,0,Astra1,,Sky Deutschland,Sky Deutschland
304,ORF2K HD,11273,0,Astra1,,Sky Deutschland,Sky Deutschland
305,ORF2B HD,11273,0,Astra1,,Sky Deutschland,Sky Deutschland
306,ORF2O HD,11273,0,Astra1,,Sky Deutschland,Sky Deutschland
307,ORF2S HD,11273,0,Astra1,,Sky Deutschland,Sky Deutschland
308,ORF2T HD,11273,0,Astra1,,Sky Deutschland,Sky Deutschland
309,ORF2V HD,11273,0,Astra1,,Sky Deutschland,Sky Deutschland
310,ORF III HD,11273,0,Astra1,,Sky Deutschland,Sky Deutschland
311,ORF SPORT+ HD,11273,0,Astra1,,Sky Deutschland,Sky Deutschland
312,ORF 2 EUROPE HD,11273,0,Astra1,,Sky Deutschland,Sky Deutschland
313,Aristo TV,11273,0,Astra1,,Sky Deutschland,Sky Deutschland
314,R9 Oesterreich HD,11273,0,Astra1,,Sky Deutschland,Sky Deutschland
315,krone.tv,11273,0,Astra1,,Sky Deutschland,Sky Deutschland
316,oe24.TV HD,11273,0,Astra1,,Sky Deutschland,Sky Deutschland
317,TV1 OOE NEU,11273,0,Astra1,,Sky Deutschland,Sky Deutschland
318,Stimmungsgarten TV,11273,0,Astra1,,Sky Deutschland,Sky Deutschland
319,Melodie TV NEU,11273,0,Astra1,,Sky Deutschland,Sky Deutschland
320,QVC UHD,11288,1,Astra1,,Sky Deutschland,Sky Deutschland
321,TV Trwam,11288,1,Astra1,,Sky Deutschland,Sky Deutschland
322,ORF1 HD,11303,0,Astra1,,HD+,HD+
323,ORF2W HD,11303,0,Astra1,,HD+,HD+
324,ServusTV HD Oesterreich,11303,0,Astra1,,HD+,HD+
325,DF1 HD,11303,0,Astra1,,HD+,HD+
326,ORF2N HD,11303,0,Astra1,,HD+,HD+
327,ORF HITRADIO OE3 VISUAL,11303,0,Astra1,,HD+,HD+
328,RiC NEU,11303,0,Astra1,,HD+,HD+
329,TV Berlin,11303,0,Astra1,,HD+,HD+
330,M+ Ellas V,11318,1,Astra1,,HD+,HD+
331,NOVA,11318,1,Astra1,,HD+,HD+
332,IBERALIA TV,11318,1,Astra1,,HD+,HD+
333,DISNEY JR,11318,1,Astra1,,HD+,HD+
334,M+ ACCIÓN,11318,1,Astra1,,HD+,HD+
335,M+ COMEDIA,11318,1,Astra1,,HD+,HD+
336,M+ DRAMA,11318,1,Astra1,,HD+,HD+
337,STAR Channel,11318,1,Astra1,,HD+,HD+
338,M+ Documentales,11318,1,Astra1,,HD+,HD+
339,NAT GEO WILD,11318,1,Astra1,,HD+,HD+
340,ARAGON TV INT,11318,1,Astra1,,HD+,HD+
341,LA 2,11318,1,Astra1,,HD+,HD+
342,AXN,11318,1,Astra1,,HD+,HD+
343,M+ Originales,11318,1,Astra1,,HD+,HD+
344,3sat HD,11347,1,Astra1,,HD+,HD+
345,KiKA HD,11347,1,Astra1,,HD+,HD+
346,ZDFinfo HD,11347,1,Astra1,,HD+,HD+
347,ZDF HD,11362,0,Astra1,,HD+,HD+
348,zdf_neo HD,11362,0,Astra1,,HD+,HD+
349,Promo TSA,11377,1,Astra1,,HD+,HD+
350,CGTN HD,11377,1,Astra1,,HD+,HD+
351,CGTN Documentary,11377,1,Astra1,,HD+,HD+
352,CGTN Francais,11377,1,Astra1,,HD+,HD+
353,TVGA EUROPA HD,11377,1,Astra1,,HD+,HD+
354,EURONEWS GERMAN SD PAL,11377,1,Astra1,,HD+,HD+
355,CNBC HD,11377,1,Astra1,,HD+,HD+
356,Daystar Espanol,11377,1,Astra1,,HD+,HD+
357,Telesur English,11377,1,Astra1,,HD+,HD+
358,RTL UHD,11391,0,Astra1,,HD+,HD+
359,3+,11421,0,Astra1,,HD+,HD+
360,.1.,11421,0,Astra1,,HD+,HD+
361,.2.,11421,0,Astra1,,HD+,HD+
362,.3.,11421,0,Astra1,,HD+,HD+
363,SAT.1 HD,11464,0,Astra1,,HD+,HD+
364,ProSieben HD,11464,0,Astra1,,HD+,HD+
365,kabel eins HD,11464,0,Astra1,,HD+,HD+
366,SIXX HD,11464,0,Astra1,,HD+,HD+
367,Pro7 MAXX HD,11464,0,Astra1,,HD+,HD+
368,Kabel Eins Doku HD,11464,0,Astra1,,HD+,HD+
369,SAT.1 GOLD HD,11464,0,Astra1,,HD+,HD+
370,kabel eins HD Austria,11464,0,Astra1,,HD+,HD+
371,sixx HD Austria,11464,0,Astra1,,HD+,HD+
372,Pro7 MAXX HD Austria,11464,0,Astra1,,HD+,HD+
373,Kabel 1 Doku HD Austria,11464,0,Astra1,,HD+,HD+
374,SAT.1 GOLD HD Austria,11464,0,Astra1,,HD+,HD+
375,Das Erste HD,11494,0,Astra1,,HD+,HD+
376,arte HD,11494,0,Astra1,,HD+,HD+
377,SWR BW HD,11494,0,Astra1,,HD+,HD+
378,SWR RP HD,11494,0,Astra1,,HD+,HD+
379,Arirang  HD,11509,1,Astra1,,ARD/ZDF,ARD/ZDF
380,France 24 (en Francais),11538,1,Astra1,,ARD/ZDF,ARD/ZDF
381,France 24 (in English),11538,1,Astra1,,ARD/ZDF,ARD/ZDF
382,TV5 MONDE EUROPE HD,11538,1,Astra1,,ARD/ZDF,ARD/ZDF
383,TRT WORLD HD,11538,1,Astra1,,ARD/ZDF,ARD/ZDF
384,a.tv HD,11553,0,Astra1,,ARD/ZDF,ARD/ZDF
385,münchen.tv HD,11553,0,Astra1,,ARD/ZDF,ARD/ZDF
386,rfo Regional Fernsehen Ober,11553,0,Astra1,,ARD/ZDF,ARD/ZDF
387,a.tv HD .,11553,0,Astra1,,ARD/ZDF,ARD/ZDF
388,tv.ingolstadt HD,11553,0,Astra1,,ARD/ZDF,ARD/ZDF
